year,state,state_ansi,crop,acres_harvested,acres_planted,production_dollars,production_bu,yield_buperacre
1959,MARYLAND,24,CORN,413000,479000,26559000,22508000,54.5
1959,MASSACHUSETTS,25,CORN,3000,26000,284000,189000,63
1959,MICHIGAN,26,CORN,1724000,2035000,102199000,98268000,57
1959,MINNESOTA,27,CORN,6019000,7042000,291802000,303960000,50.5
1959,MISSISSIPPI,28,CORN,1158000,1244000,42001000,35898000,31
1959,MISSOURI,29,CORN,4046000,4315000,225160000,214438000,53
1959,MONTANA,30,CORN,4000,124000,242000,192000,48
1959,NEBRASKA,31,CORN,6558000,6886000,327605000,318063000,48.5
1959,NEVADA,32,CORN,,4000,,,
1959,NEW HAMPSHIRE,33,CORN,,11000,,,
1959,NEW JERSEY,34,CORN,111000,155000,9946000,7770000,70
1959,NEW MEXICO,35,CORN,22000,40000,891000,660000,30
1959,NEW YORK,36,CORN,229000,660000,15633000,12710000,55.5
1959,NORTH CAROLINA,37,CORN,1818000,1971000,90100000,76356000,42
1959,NORTH DAKOTA,38,CORN,280000,1362000,6770000,7280000,26
1959,OHIO,39,CORN,3514000,3699000,232802000,219625000,62.5
1959,OKLAHOMA,40,CORN,206000,236000,7185000,6592000,32
1959,OREGON,41,CORN,30000,57000,2869000,1965000,65.5
1959,PENNSYLVANIA,42,CORN,960000,1214000,69686000,57120000,59.5
1959,RHODE ISLAND,44,CORN,,5000,,,
1959,SOUTH CAROLINA,45,CORN,745000,858000,23825000,19370000,26
1959,SOUTH DAKOTA,46,CORN,2488000,4415000,59712000,62200000,25
1959,TENNESSEE,47,CORN,1412000,1506000,61676000,55068000,39
1959,TEXAS,48,CORN,1431000,1529000,44075000,40068000,28
1959,UTAH,49,CORN,5000,47000,492000,328000,65.5
1959,VERMONT,50,CORN,1000,50000,94000,63000,63
1959,VIRGINIA,51,CORN,653000,772000,36947000,30038000,46
1959,WASHINGTON,53,CORN,61000,89000,6835000,5063000,83
1959,WEST VIRGINIA,54,CORN,111000,132000,7343000,5439000,49
1959,WISCONSIN,55,CORN,1935000,2909000,140133000,137385000,71
1959,WYOMING,56,CORN,22000,63000,1342000,1243000,56.5
1959,ALABAMA,1,SOYBEANS,130000,155000,4862000,2860000,22
1959,ARKANSAS,5,SOYBEANS,2348000,2369000,106928000,54004000,23
1959,DELAWARE,10,SOYBEANS,150000,154000,7176000,3450000,23
1959,FLORIDA,12,SOYBEANS,32000,37000,1436000,768000,24
1959,GEORGIA,13,SOYBEANS,68000,98000,2243000,1156000,17
1959,ILLINOIS,17,SOYBEANS,4796000,4820000,250639000,124696000,26
1959,INDIANA,18,SOYBEANS,2292000,2319000,117992000,59592000,26
1959,IOWA,19,SOYBEANS,2369000,2377000,119906000,62778000,26.5
1959,KANSAS,20,SOYBEANS,434000,443000,16679000,9114000,21
1959,KENTUCKY,21,SOYBEANS,186000,232000,8161000,4185000,22.5
1959,LOUISIANA,22,SOYBEANS,193000,250000,8709000,4536000,23.5
1959,MARYLAND,24,SOYBEANS,189000,203000,9492000,4630000,24.5
1959,MICHIGAN,26,SOYBEANS,236000,241000,11391000,5782000,24.5
1959,MINNESOTA,27,SOYBEANS,2224000,2253000,80709000,42256000,19
1959,MISSISSIPPI,28,SOYBEANS,964000,1024000,42512000,21690000,22.5
1959,MISSOURI,29,SOYBEANS,2270000,2340000,97383000,49940000,22
1959,NEBRASKA,31,SOYBEANS,146000,147000,6482000,3504000,24
1959,NEW JERSEY,34,SOYBEANS,31000,40000,1550000,775000,25
1959,NEW YORK,36,SOYBEANS,3000,6000,98000,54000,18
1959,NORTH CAROLINA,37,SOYBEANS,437000,513000,19638000,9396000,21.5
1959,NORTH DAKOTA,38,SOYBEANS,212000,222000,4630000,2544000,12
1959,OHIO,39,SOYBEANS,1455000,1470000,71659000,36375000,25
1959,OKLAHOMA,40,SOYBEANS,87000,98000,2819000,1566000,18
1959,PENNSYLVANIA,42,SOYBEANS,10000,29000,463000,235000,23.5
1959,SOUTH CAROLINA,45,SOYBEANS,412000,452000,14348000,7210000,17.5
1959,SOUTH DAKOTA,46,SOYBEANS,132000,138000,2930000,1584000,12
1959,TENNESSEE,47,SOYBEANS,365000,419000,16034000,8395000,23
1959,TEXAS,48,SOYBEANS,75000,81000,3767000,2025000,27
1959,VIRGINIA,51,SOYBEANS,291000,312000,12350000,5966000,20.5
1959,WEST VIRGINIA,54,SOYBEANS,,5000,,,
1959,WISCONSIN,55,SOYBEANS,94000,102000,3483000,1833000,19.5
1959,ALABAMA,1,WHEAT,"55,000","73,000","2,226,000","1,265,000",23
1959,ARIZONA,4,WHEAT,"94,000","104,000","6,475,000","3,948,000",42
1959,ARKANSAS,5,WHEAT,"136,000","180,000","5,896,000","3,468,000",25.5
1959,CALIFORNIA,6,WHEAT,"356,000","390,000","16,012,000","8,879,000",24.9
1959,COLORADO,8,WHEAT,"2,475,000","2,691,000","92,137,000","54,562,000",22
1959,DELAWARE,10,WHEAT,"27,000","29,000","1,207,000","702,000",26
1959,GEORGIA,13,WHEAT,"101,000","112,000","3,888,000","2,172,000",21.5
1959,IDAHO,16,WHEAT,"1,117,000","1,175,000","64,550,000","39,672,000",35.5
1959,ILLINOIS,17,WHEAT,"1,660,000","1,777,000","75,530,000","43,160,000",26
1959,INDIANA,18,WHEAT,"1,217,000","1,347,000","54,108,000","31,642,000",26
1959,IOWA,19,WHEAT,"165,000","185,000","5,845,000","3,317,000",20.1
1959,KANSAS,20,WHEAT,"10,329,000","10,727,000","376,904,000","211,744,000",20.5
1959,KENTUCKY,21,WHEAT,"168,000","255,000","7,203,000","4,116,000",24.5
1959,LOUISIANA,22,WHEAT,"35,000","60,000","1,340,000","770,000",22
1959,MARYLAND,24,WHEAT,"155,000","165,000","6,471,000","3,875,000",25
1959,MICHIGAN,26,WHEAT,"1,112,000","1,183,000","62,628,000","35,584,000",32
1959,MINNESOTA,27,WHEAT,"970,000","1,010,000","42,988,000","22,252,000",22.9
1959,MISSISSIPPI,28,WHEAT,"33,000","50,000","1,499,000","842,000",25.5
1959,MISSOURI,29,WHEAT,"1,518,000","1,705,000","65,274,000","37,950,000",25
1959,MONTANA,30,WHEAT,"3,966,000","4,244,000","129,270,000","77,974,000",19.7
1959,NEBRASKA,31,WHEAT,"3,104,000","3,408,000","120,023,000","68,204,000",22
1959,NEVADA,32,WHEAT,"21,000","22,000","1,269,000","756,000",36
1959,NEW JERSEY,34,WHEAT,"46,000","60,000","2,565,000","1,449,000",31.5
1959,NEW MEXICO,35,WHEAT,"227,000","285,000","6,777,000","3,855,000",17
1959,NEW YORK,36,WHEAT,"254,000","289,000","13,564,000","7,620,000",30
1959,NORTH CAROLINA,37,WHEAT,"404,000","438,000","16,804,000","9,494,000",23.5
1959,NORTH DAKOTA,38,WHEAT,"6,495,000","6,752,000","187,035,000","97,492,000",15
1959,OHIO,39,WHEAT,"1,264,000","1,495,000","54,194,000","30,968,000",24.5
1959,OKLAHOMA,40,WHEAT,"4,529,000","4,987,000","160,327,000","90,580,000",20
1959,OREGON,41,WHEAT,"800,000","838,000","51,494,000","28,608,000",35.8
1959,PENNSYLVANIA,42,WHEAT,"530,000","563,000","23,596,000","14,045,000",26.5
1959,SOUTH CAROLINA,45,WHEAT,"173,000","181,000","6,193,000","3,460,000",20
1959,SOUTH DAKOTA,46,WHEAT,"1,932,000","2,654,000","32,805,000","17,922,000",9.3
1959,TENNESSEE,47,WHEAT,"167,000","200,000","6,540,000","3,674,000",22
1959,TEXAS,48,WHEAT,"3,228,000","4,029,000","97,131,000","54,876,000",17
1959,UTAH,49,WHEAT,"235,000","249,000","9,213,000","5,564,000",23.7
1959,VIRGINIA,51,WHEAT,"270,000","289,000","11,294,000","6,345,000",23.5
1959,WASHINGTON,53,WHEAT,"2,000,000","2,115,000","133,645,000","76,807,000",38.4
1959,WEST VIRGINIA,54,WHEAT,"25,000","31,000","1,029,000","575,000",23
1959,WISCONSIN,55,WHEAT,"62,000","65,000","3,300,000","1,907,000",30.8
1959,WYOMING,56,WHEAT,"261,000","294,000","9,298,000","5,640,000",21.6
1958,ALABAMA,1,CORN,1794000,1930000,66181000,55614000,31
1958,ARIZONA,4,CORN,24000,35000,841000,576000,24
1958,ARKANSAS,5,CORN,422000,454000,15044000,13082000,31
1958,CALIFORNIA,6,CORN,176000,251000,17494000,12320000,70
1958,COLORADO,8,CORN,348000,543000,17852000,16530000,47.5
1958,CONNECTICUT,9,CORN,3000,35000,312000,201000,67
1958,DELAWARE,10,CORN,126000,134000,10234000,7812000,62
1958,FLORIDA,12,CORN,317000,540000,9589000,7925000,25
1958,GEORGIA,13,CORN,2109000,2624000,77822000,63270000,30
1958,IDAHO,16,CORN,22000,63000,2042000,1595000,72.5
1958,ILLINOIS,17,CORN,8244000,8664000,642785000,568836000,69
1958,INDIANA,18,CORN,4291000,4637000,300070000,270333000,63
1958,IOWA,19,CORN,9782000,10136000,697261000,645612000,66
1958,KANSAS,20,CORN,1571000,1780000,69281000,65982000,42
1958,KENTUCKY,21,CORN,1421000,1507000,80144000,66787000,47
1958,LOUISIANA,22,CORN,447000,505000,14362000,12069000,27
1958,MAINE,23,CORN,,11000,,,
1958,MARYLAND,24,CORN,382000,439000,30079000,23684000,62
1958,MASSACHUSETTS,25,CORN,3000,26000,298000,192000,64
1958,MICHIGAN,26,CORN,1452000,1817000,88630000,81312000,56
1958,MINNESOTA,27,CORN,4841000,5820000,273807000,271096000,56
1958,MISSISSIPPI,28,CORN,1273000,1376000,45815000,38826000,30.5
1958,MISSOURI,29,CORN,3099000,3434000,185754000,167346000,54
1958,MONTANA,30,CORN,6000,161000,237000,204000,34
1958,NEBRASKA,31,CORN,5415000,5644000,309305000,276165000,51
1958,NEVADA,32,CORN,1000,4000,76000,50000,50
1958,NEW HAMPSHIRE,33,CORN,,11000,,,
1958,NEW JERSEY,34,CORN,99000,140000,9670000,7326000,74
1958,NEW MEXICO,35,CORN,26000,45000,983000,728000,28
1958,NEW YORK,36,CORN,212000,680000,14808000,11660000,55
1958,NORTH CAROLINA,37,CORN,1708000,1859000,95477000,73444000,43
1958,NORTH DAKOTA,38,CORN,375000,1376000,9652000,9750000,26
1958,OHIO,39,CORN,2998000,3245000,199667000,179880000,60
1958,OKLAHOMA,40,CORN,233000,259000,7945000,7223000,31
1958,OREGON,41,CORN,25000,44000,2556000,1775000,71
1958,PENNSYLVANIA,42,CORN,939000,1202000,80566000,61974000,66
1958,RHODE ISLAND,44,CORN,,6000,,,
1958,SOUTH CAROLINA,45,CORN,810000,875000,32319000,24300000,30
1958,SOUTH DAKOTA,46,CORN,3266000,4014000,88705000,91448000,28
1958,TENNESSEE,47,CORN,1335000,1421000,60369000,50730000,38
1958,TEXAS,48,CORN,1658000,1778000,46308000,40621000,24.5
1958,UTAH,49,CORN,3000,44000,239000,165000,55
1958,VERMONT,50,CORN,1000,52000,95000,61000,61
1958,VIRGINIA,51,CORN,634000,728000,44019000,33602000,53
1958,WASHINGTON,53,CORN,42000,65000,4347000,3150000,75
1958,WEST VIRGINIA,54,CORN,109000,131000,8123000,5886000,54
1958,WISCONSIN,55,CORN,1492000,2744000,93571000,84298000,56.5
1958,WYOMING,56,CORN,15000,62000,819000,765000,51
1958,ALABAMA,1,SOYBEANS,127000,167000,5616000,2794000,22
1958,ARKANSAS,5,SOYBEANS,2041000,2078000,93530000,47964000,23.5
1958,DELAWARE,10,SOYBEANS,161000,166000,7184000,3703000,23
1958,FLORIDA,12,SOYBEANS,44000,47000,2322000,1144000,26
1958,GEORGIA,13,SOYBEANS,70000,102000,1866000,910000,13
1958,ILLINOIS,17,SOYBEANS,5066000,5128000,292207000,141848000,28
1958,INDIANA,18,SOYBEANS,2247000,2342000,120731000,60669000,27
1958,IOWA,19,SOYBEANS,3116000,3128000,160505000,79458000,25.5
1958,KANSAS,20,SOYBEANS,421000,434000,17227000,9262000,22
1958,KENTUCKY,21,SOYBEANS,166000,225000,7685000,3901000,23.5
1958,LOUISIANA,22,SOYBEANS,162000,219000,6914000,3564000,22
1958,MARYLAND,24,SOYBEANS,182000,195000,8736000,4550000,25
1958,MICHIGAN,26,SOYBEANS,278000,294000,12404000,6394000,23
1958,MINNESOTA,27,SOYBEANS,3082000,3129000,106791000,53935000,17.5
1958,MISSISSIPPI,28,SOYBEANS,876000,975000,39289000,20148000,23
1958,MISSOURI,29,SOYBEANS,2132000,2294000,109755000,55432000,26
1958,NEBRASKA,31,SOYBEANS,206000,210000,11590000,5974000,29
1958,NEW JERSEY,34,SOYBEANS,34000,43000,1649000,850000,25
1958,NEW YORK,36,SOYBEANS,4000,7000,132000,72000,18
1958,NORTH CAROLINA,37,SOYBEANS,428000,529000,19393000,9844000,23
1958,NORTH DAKOTA,38,SOYBEANS,256000,267000,6702000,3584000,14
1958,OHIO,39,SOYBEANS,1429000,1455000,75051000,37154000,26
1958,OKLAHOMA,40,SOYBEANS,48000,54000,1905000,1008000,21
1958,PENNSYLVANIA,42,SOYBEANS,9000,34000,382000,198000,22
1958,SOUTH CAROLINA,45,SOYBEANS,400000,439000,13332000,6600000,16.5
1958,SOUTH DAKOTA,46,SOYBEANS,259000,266000,5658000,2978000,11.5
1958,TENNESSEE,47,SOYBEANS,299000,381000,13630000,7026000,23.5
1958,TEXAS,48,SOYBEANS,53000,65000,2701000,1378000,26
1958,VIRGINIA,51,SOYBEANS,269000,289000,11680000,6052000,22.5
1958,WEST VIRGINIA,54,SOYBEANS,,6000,,,
1958,WISCONSIN,55,SOYBEANS,128000,140000,3545000,1856000,14.5
1958,ALABAMA,1,WHEAT,"100,000","133,000","4,163,000","2,300,000",23
1958,ARIZONA,4,WHEAT,"122,000","130,000","6,871,000","3,904,000",32
1958,ARKANSAS,5,WHEAT,"117,000","155,000","4,165,000","2,340,000",20
1958,CALIFORNIA,6,WHEAT,"377,000","397,000","15,555,000","8,450,000",22.4
1958,COLORADO,8,WHEAT,"2,648,000","3,006,000","110,832,000","67,205,000",25.4
1958,DELAWARE,10,WHEAT,"28,000","31,000","1,187,000","686,000",24.5
1958,GEORGIA,13,WHEAT,"67,000","74,000","3,071,000","1,608,000",24
1958,IDAHO,16,WHEAT,"1,210,000","1,306,000","69,095,000","42,353,000",35
1958,ILLINOIS,17,WHEAT,"1,694,000","1,742,000","90,714,000","53,361,000",31.5
1958,INDIANA,18,WHEAT,"1,281,000","1,321,000","67,227,000","40,992,000",32
1958,IOWA,19,WHEAT,"167,000","178,000","9,046,000","5,288,000",31.7
1958,KANSAS,20,WHEAT,"10,433,000","10,727,000","529,265,000","297,340,000",28.5
1958,KENTUCKY,21,WHEAT,"157,000","236,000","6,494,000","3,690,000",23.5
1958,LOUISIANA,22,WHEAT,"42,000","70,000","1,166,000","630,000",15
1958,MARYLAND,24,WHEAT,"160,000","174,000","7,387,000","4,320,000",27
1958,MICHIGAN,26,WHEAT,"1,090,000","1,095,000","71,657,000","41,420,000",38
1958,MINNESOTA,27,WHEAT,"806,000","816,000","47,563,000","25,345,000",31.4
1958,MISSISSIPPI,28,WHEAT,"112,000","162,000","3,408,000","1,904,000",17
1958,MISSOURI,29,WHEAT,"1,446,000","1,688,000","68,830,000","40,488,000",28
1958,MONTANA,30,WHEAT,"4,360,000","4,497,000","164,561,000","101,882,000",23.4
1958,NEBRASKA,31,WHEAT,"3,442,000","3,620,000","197,463,000","113,488,000",33
1958,NEVADA,32,WHEAT,"20,000","20,000","1,276,000","754,000",37.7
1958,NEW JERSEY,34,WHEAT,"48,000","62,000","2,987,000","1,632,000",34
1958,NEW MEXICO,35,WHEAT,"196,000","223,000","6,735,000","3,806,000",19.4
1958,NEW YORK,36,WHEAT,"267,000","283,000","17,195,000","9,345,000",35
1958,NORTH CAROLINA,37,WHEAT,"306,000","337,000","14,022,000","7,191,000",23.5
1958,NORTH DAKOTA,38,WHEAT,"6,374,000","6,512,000","272,647,000","147,372,000",23.1
1958,OHIO,39,WHEAT,"1,436,000","1,495,000","71,671,000","44,516,000",31
1958,OKLAHOMA,40,WHEAT,"4,440,000","4,661,000","202,020,000","115,440,000",26
1958,OREGON,41,WHEAT,"821,000","861,000","50,946,000","28,147,000",34.3
1958,PENNSYLVANIA,42,WHEAT,"564,000","580,000","29,441,000","16,920,000",30
1958,SOUTH CAROLINA,45,WHEAT,"129,000","135,000","5,534,000","2,838,000",22
1958,SOUTH DAKOTA,46,WHEAT,"2,332,000","2,405,000","100,342,000","55,722,000",23.9
1958,TENNESSEE,47,WHEAT,"133,000","160,000","5,152,000","2,726,000",20.5
1958,TEXAS,48,WHEAT,"3,228,000","3,696,000","122,148,000","69,402,000",21.5
1958,UTAH,49,WHEAT,"267,000","282,000","9,206,000","5,521,000",20.7
1958,VIRGINIA,51,WHEAT,"237,000","256,000","11,585,000","6,162,000",26
1958,WASHINGTON,53,WHEAT,"2,005,000","2,065,000","123,124,000","69,957,000",34.9
1958,WEST VIRGINIA,54,WHEAT,"27,000","33,000","1,320,000","702,000",26
1958,WISCONSIN,55,WHEAT,"59,000","61,000","3,604,000","2,108,000",35.7
1958,WYOMING,56,WHEAT,"299,000","332,000","13,013,000","8,180,000",27.4
1957,ALABAMA,1,CORN,1907000,2136000,59117000,47675000,25
1957,ARIZONA,4,CORN,28000,38000,1383000,854000,30.5
1957,ARKANSAS,5,CORN,475000,533000,15544000,13062000,27.5
1957,CALIFORNIA,6,CORN,216000,302000,22218000,15984000,74
1957,COLORADO,8,CORN,296000,548000,16222000,14356000,48.5
1957,CONNECTICUT,9,CORN,3000,36000,274000,171000,57
1957,DELAWARE,10,CORN,131000,146000,5502000,3930000,30
1957,FLORIDA,12,CORN,315000,530000,8911000,7245000,23
1957,GEORGIA,13,CORN,2161000,2741000,69692000,54025000,25
1957,IDAHO,16,CORN,20000,61000,2174000,1520000,76
1957,ILLINOIS,17,CORN,7894000,8280000,580998000,505216000,64
1957,INDIANA,18,CORN,4222000,4567000,276499000,249098000,59
1957,IOWA,19,CORN,9860000,10249000,641886000,611320000,62
1957,KANSAS,20,CORN,1206000,1575000,40883000,36180000,30
1957,KENTUCKY,21,CORN,1459000,1533000,77167000,59819000,41
1957,LOUISIANA,22,CORN,471000,567000,13471000,10362000,22
1957,MAINE,23,CORN,,11000,,,
1957,MARYLAND,24,CORN,328000,457000,15613000,11480000,35
1957,MASSACHUSETTS,25,CORN,3000,27000,274000,171000,57
1957,MICHIGAN,26,CORN,1452000,1799000,81312000,72600000,50
1957,MINNESOTA,27,CORN,4992000,5958000,263478000,289536000,58
1957,MISSISSIPPI,28,CORN,1380000,1529000,43125000,34500000,25
1957,MISSOURI,29,CORN,3193000,3507000,157351000,140492000,44
1957,MONTANA,30,CORN,8000,171000,320000,248000,31
1957,NEBRASKA,31,CORN,4718000,4995000,239132000,219387000,46.5
1957,NEVADA,32,CORN,1000,4000,76000,50000,50
1957,NEW HAMPSHIRE,33,CORN,,10000,,,
1957,NEW JERSEY,34,CORN,74000,157000,3197000,2220000,30
1957,NEW MEXICO,35,CORN,26000,50000,961000,728000,28
1957,NEW YORK,36,CORN,238000,696000,17326000,13328000,56
1957,NORTH CAROLINA,37,CORN,1721000,1874000,76627000,55932000,32.5
1957,NORTH DAKOTA,38,CORN,511000,1349000,15292000,14564000,28.5
1957,OHIO,39,CORN,3014000,3245000,193680000,162756000,54
1957,OKLAHOMA,40,CORN,173000,242000,4613000,3720000,21.5
1957,OREGON,41,CORN,19000,36000,2180000,1434000,75.5
1957,PENNSYLVANIA,42,CORN,813000,1214000,53479000,37398000,46
1957,RHODE ISLAND,44,CORN,,6000,,,
1957,SOUTH CAROLINA,45,CORN,802000,893000,28567000,20852000,26
1957,SOUTH DAKOTA,46,CORN,3542000,4055000,112423000,122199000,34.5
1957,TENNESSEE,47,CORN,1311000,1480000,55678000,40641000,31
1957,TEXAS,48,CORN,1625000,1743000,46020000,39000000,24
1957,UTAH,49,CORN,5000,48000,349000,225000,45
1957,VERMONT,50,CORN,1000,53000,96000,60000,60
1957,VIRGINIA,51,CORN,628000,772000,23465000,16642000,26.5
1957,WASHINGTON,53,CORN,23000,44000,2544000,1817000,79
1957,WEST VIRGINIA,54,CORN,101000,130000,6193000,4242000,42
1957,WISCONSIN,55,CORN,1678000,2717000,117057000,107392000,64
1957,WYOMING,56,CORN,21000,66000,1127000,924000,44
1957,ALABAMA,1,SOYBEANS,122000,156000,5075000,2440000,20
1957,ARKANSAS,5,SOYBEANS,1395000,1433000,63528000,30690000,22
1957,DELAWARE,10,SOYBEANS,146000,152000,5314000,2555000,17.5
1957,FLORIDA,12,SOYBEANS,41000,45000,1990000,943000,23
1957,GEORGIA,13,SOYBEANS,72000,111000,2234000,1044000,14.5
1957,ILLINOIS,17,SOYBEANS,4914000,4979000,266904000,125307000,25.5
1957,INDIANA,18,SOYBEANS,2174000,2230000,111320000,53263000,24.5
1957,IOWA,19,SOYBEANS,2827000,2844000,156474000,76329000,27
1957,KANSAS,20,SOYBEANS,214000,241000,4848000,2461000,11.5
1957,KENTUCKY,21,SOYBEANS,136000,192000,5630000,2720000,20
1957,LOUISIANA,22,SOYBEANS,132000,189000,5683000,2772000,21
1957,MARYLAND,24,SOYBEANS,177000,193000,7328000,3540000,20
1957,MICHIGAN,26,SOYBEANS,246000,258000,11149000,5412000,22
1957,MINNESOTA,27,SOYBEANS,2549000,2697000,109608000,54804000,21.5
1957,MISSISSIPPI,28,SOYBEANS,664000,744000,26284000,12948000,19.5
1957,MISSOURI,29,SOYBEANS,1719000,1806000,76503000,36958000,21.5
1957,NEBRASKA,31,SOYBEANS,142000,145000,7199000,3692000,26
1957,NEW JERSEY,34,SOYBEANS,34000,50000,985000,476000,14
1957,NEW YORK,36,SOYBEANS,4000,7000,143000,72000,18
1957,NORTH CAROLINA,37,SOYBEANS,420000,514000,17304000,8400000,20
1957,NORTH DAKOTA,38,SOYBEANS,175000,188000,6017000,3150000,18
1957,OHIO,39,SOYBEANS,1404000,1426000,67813000,32292000,23
1957,OKLAHOMA,40,SOYBEANS,31000,38000,997000,496000,16
1957,PENNSYLVANIA,42,SOYBEANS,12000,47000,326000,156000,13
1957,SOUTH CAROLINA,45,SOYBEANS,350000,369000,12801000,6125000,17.5
1957,SOUTH DAKOTA,46,SOYBEANS,186000,194000,5862000,3069000,16.5
1957,TENNESSEE,47,SOYBEANS,212000,278000,10017000,4770000,22.5
1957,TEXAS,48,SOYBEANS,20000,26000,1064000,540000,27
1957,VIRGINIA,51,SOYBEANS,238000,270000,8825000,4284000,18
1957,WEST VIRGINIA,54,SOYBEANS,,6000,,,
1957,WISCONSIN,55,SOYBEANS,101000,110000,3417000,1717000,17
1957,ALABAMA,1,WHEAT,"130,000","162,000","4,259,000","2,340,000",18
1957,ARIZONA,4,WHEAT,"63,000","69,000","4,581,000","2,268,000",36
1957,ARKANSAS,5,WHEAT,"163,000","210,000","5,901,000","3,260,000",20
1957,CALIFORNIA,6,WHEAT,"288,000","306,000","13,673,000","6,481,000",22.5
1957,COLORADO,8,WHEAT,"1,488,000","2,054,000","66,790,000","36,522,000",24.5
1957,DELAWARE,10,WHEAT,"29,000","32,000","1,206,000","638,000",22
1957,GEORGIA,13,WHEAT,"112,000","124,000","3,783,000","1,960,000",17.5
1957,IDAHO,16,WHEAT,"1,144,000","1,223,000","79,421,000","44,238,000",38.7
1957,ILLINOIS,17,WHEAT,"1,737,000","1,787,000","71,495,000","36,477,000",21
1957,INDIANA,18,WHEAT,"1,281,000","1,308,000","63,045,000","32,666,000",25.5
1957,IOWA,19,WHEAT,"156,000","165,000","8,452,000","4,312,000",27.6
1957,KANSAS,20,WHEAT,"5,269,000","7,199,000","196,218,000","100,111,000",19
1957,KENTUCKY,21,WHEAT,"199,000","288,000","7,566,000","3,880,000",19.5
1957,LOUISIANA,22,WHEAT,"84,000","132,000","2,180,000","1,260,000",15
1957,MARYLAND,24,WHEAT,"158,000","172,000","6,556,000","3,397,000",21.5
1957,MICHIGAN,26,WHEAT,"991,000","1,005,000","57,191,000","28,739,000",29
1957,MINNESOTA,27,WHEAT,"699,000","727,000","32,408,000","15,780,000",22.6
1957,MISSISSIPPI,28,WHEAT,"162,000","190,000","6,095,000","3,483,000",21.5
1957,MISSOURI,29,WHEAT,"1,643,000","1,876,000","72,555,000","37,789,000",23
1957,MONTANA,30,WHEAT,"4,235,000","4,341,000","154,343,000","83,815,000",19.8
1957,NEBRASKA,31,WHEAT,"2,920,000","3,294,000","151,172,000","78,741,000",27
1957,NEVADA,32,WHEAT,"18,000","18,000","1,170,000","640,000",35.6
1957,NEW JERSEY,34,WHEAT,"47,000","56,000","2,689,000","1,386,000",29.5
1957,NEW MEXICO,35,WHEAT,"116,000","194,000","4,137,000","2,204,000",19
1957,NEW YORK,36,WHEAT,"245,000","260,000","16,170,000","8,085,000",33
1957,NORTH CAROLINA,37,WHEAT,"364,000","392,000","13,279,000","6,916,000",19
1957,NORTH DAKOTA,38,WHEAT,"6,353,000","6,545,000","238,720,000","119,227,000",18.8
1957,OHIO,39,WHEAT,"1,436,000","1,510,000","61,920,000","31,592,000",22
1957,OKLAHOMA,40,WHEAT,"3,442,000","4,276,000","83,038,000","43,025,000",12.5
1957,OREGON,41,WHEAT,"745,000","786,000","54,647,000","26,788,000",36
1957,PENNSYLVANIA,42,WHEAT,"548,000","563,000","28,260,000","14,796,000",27
1957,SOUTH CAROLINA,45,WHEAT,"195,000","204,000","6,739,000","3,510,000",18
1957,SOUTH DAKOTA,46,WHEAT,"1,978,000","2,047,000","79,244,000","40,037,000",20.2
1957,TENNESSEE,47,WHEAT,"205,000","243,000","6,726,000","3,485,000",17
1957,TEXAS,48,WHEAT,"2,322,000","3,159,000","64,644,000","33,669,000",14.5
1957,UTAH,49,WHEAT,"277,000","289,000","12,067,000","6,559,000",23.7
